# x
1.500000000000000000e+02 0.000000000000000000e+00
5.000000000000000000e+01 0.000000000000000000e+00
7.500000000000000000e+01 0.000000000000000000e+00
1.750000000000000000e+02 0.000000000000000000e+00
1.250000000000000000e+02 0.000000000000000000e+00
2.500000000000000000e+01 0.000000000000000000e+00
3.750000000000000000e+01 0.000000000000000000e+00
1.375000000000000000e+02 0.000000000000000000e+00
1.875000000000000000e+02 0.000000000000000000e+00
8.750000000000000000e+01 0.000000000000000000e+00
6.250000000000000000e+01 0.000000000000000000e+00
1.625000000000000000e+02 0.000000000000000000e+00
1.125000000000000000e+02 0.000000000000000000e+00
1.250000000000000000e+01 0.000000000000000000e+00
1.875000000000000000e+01 0.000000000000000000e+00
1.187500000000000000e+02 0.000000000000000000e+00
1.687500000000000000e+02 0.000000000000000000e+00
6.875000000000000000e+01 0.000000000000000000e+00
9.375000000000000000e+01 0.000000000000000000e+00
1.937500000000000000e+02 0.000000000000000000e+00
1.437500000000000000e+02 0.000000000000000000e+00
4.375000000000000000e+01 0.000000000000000000e+00
3.125000000000000000e+01 0.000000000000000000e+00
1.312500000000000000e+02 0.000000000000000000e+00
1.812500000000000000e+02 0.000000000000000000e+00
8.125000000000000000e+01 0.000000000000000000e+00
5.625000000000000000e+01 0.000000000000000000e+00
1.562500000000000000e+02 0.000000000000000000e+00
1.062500000000000000e+02 0.000000000000000000e+00
6.250000000000000000e+00 0.000000000000000000e+00
9.375000000000000000e+00 0.000000000000000000e+00
1.093750000000000000e+02 0.000000000000000000e+00
1.593750000000000000e+02 0.000000000000000000e+00
5.937500000000000000e+01 0.000000000000000000e+00
8.437500000000000000e+01 0.000000000000000000e+00
1.843750000000000000e+02 0.000000000000000000e+00
1.343750000000000000e+02 0.000000000000000000e+00
3.437500000000000000e+01 0.000000000000000000e+00
4.687500000000000000e+01 0.000000000000000000e+00
1.468750000000000000e+02 0.000000000000000000e+00
1.968750000000000000e+02 0.000000000000000000e+00
9.687500000000000000e+01 0.000000000000000000e+00
7.187500000000000000e+01 0.000000000000000000e+00
1.718750000000000000e+02 0.000000000000000000e+00
1.218750000000000000e+02 0.000000000000000000e+00
2.187500000000000000e+01 0.000000000000000000e+00
1.562500000000000000e+01 0.000000000000000000e+00
1.156250000000000000e+02 0.000000000000000000e+00
1.656250000000000000e+02 0.000000000000000000e+00
6.562500000000000000e+01 0.000000000000000000e+00
9.062500000000000000e+01 0.000000000000000000e+00
1.906250000000000000e+02 0.000000000000000000e+00
1.406250000000000000e+02 0.000000000000000000e+00
4.062500000000000000e+01 0.000000000000000000e+00
2.812500000000000000e+01 0.000000000000000000e+00
1.281250000000000000e+02 0.000000000000000000e+00
1.781250000000000000e+02 0.000000000000000000e+00
7.812500000000000000e+01 0.000000000000000000e+00
5.312500000000000000e+01 0.000000000000000000e+00
1.531250000000000000e+02 0.000000000000000000e+00
1.031250000000000000e+02 0.000000000000000000e+00
3.125000000000000000e+00 0.000000000000000000e+00
4.687500000000000000e+00 0.000000000000000000e+00
1.046875000000000000e+02 0.000000000000000000e+00
1.546875000000000000e+02 0.000000000000000000e+00
5.468750000000000000e+01 0.000000000000000000e+00
7.968750000000000000e+01 0.000000000000000000e+00
1.796875000000000000e+02 0.000000000000000000e+00
1.296875000000000000e+02 0.000000000000000000e+00
2.968750000000000000e+01 0.000000000000000000e+00
4.218750000000000000e+01 0.000000000000000000e+00
1.421875000000000000e+02 0.000000000000000000e+00
1.921875000000000000e+02 0.000000000000000000e+00
9.218750000000000000e+01 0.000000000000000000e+00
6.718750000000000000e+01 0.000000000000000000e+00
1.671875000000000000e+02 0.000000000000000000e+00
1.171875000000000000e+02 0.000000000000000000e+00
1.718750000000000000e+01 0.000000000000000000e+00
2.343750000000000000e+01 0.000000000000000000e+00
1.234375000000000000e+02 0.000000000000000000e+00
1.734375000000000000e+02 0.000000000000000000e+00
7.343750000000000000e+01 0.000000000000000000e+00
9.843750000000000000e+01 0.000000000000000000e+00
1.984375000000000000e+02 0.000000000000000000e+00
1.484375000000000000e+02 0.000000000000000000e+00
4.843750000000000000e+01 0.000000000000000000e+00
3.593750000000000000e+01 0.000000000000000000e+00
1.359375000000000000e+02 0.000000000000000000e+00
1.859375000000000000e+02 0.000000000000000000e+00
8.593750000000000000e+01 0.000000000000000000e+00
6.093750000000000000e+01 0.000000000000000000e+00
1.609375000000000000e+02 0.000000000000000000e+00
1.109375000000000000e+02 0.000000000000000000e+00
1.093750000000000000e+01 0.000000000000000000e+00
7.812500000000000000e+00 0.000000000000000000e+00
1.078125000000000000e+02 0.000000000000000000e+00
1.578125000000000000e+02 0.000000000000000000e+00
5.781250000000000000e+01 0.000000000000000000e+00
8.281250000000000000e+01 0.000000000000000000e+00
1.828125000000000000e+02 0.000000000000000000e+00
1.500000000000000000e+02 0.000000000000000000e+00
5.000000000000000000e+01 0.000000000000000000e+00
7.500000000000000000e+01 0.000000000000000000e+00
1.750000000000000000e+02 0.000000000000000000e+00
1.250000000000000000e+02 0.000000000000000000e+00
2.500000000000000000e+01 0.000000000000000000e+00
3.750000000000000000e+01 0.000000000000000000e+00
1.375000000000000000e+02 0.000000000000000000e+00
1.875000000000000000e+02 0.000000000000000000e+00
8.750000000000000000e+01 0.000000000000000000e+00
6.250000000000000000e+01 0.000000000000000000e+00
1.625000000000000000e+02 0.000000000000000000e+00
1.125000000000000000e+02 0.000000000000000000e+00
1.250000000000000000e+01 0.000000000000000000e+00
1.875000000000000000e+01 0.000000000000000000e+00
1.187500000000000000e+02 0.000000000000000000e+00
1.687500000000000000e+02 0.000000000000000000e+00
6.875000000000000000e+01 0.000000000000000000e+00
9.375000000000000000e+01 0.000000000000000000e+00
1.937500000000000000e+02 0.000000000000000000e+00
1.437500000000000000e+02 0.000000000000000000e+00
4.375000000000000000e+01 0.000000000000000000e+00
3.125000000000000000e+01 0.000000000000000000e+00
1.312500000000000000e+02 0.000000000000000000e+00
1.812500000000000000e+02 0.000000000000000000e+00
8.125000000000000000e+01 0.000000000000000000e+00
5.625000000000000000e+01 0.000000000000000000e+00
1.562500000000000000e+02 0.000000000000000000e+00
1.062500000000000000e+02 0.000000000000000000e+00
6.250000000000000000e+00 0.000000000000000000e+00
9.375000000000000000e+00 0.000000000000000000e+00
1.093750000000000000e+02 0.000000000000000000e+00
1.593750000000000000e+02 0.000000000000000000e+00
5.937500000000000000e+01 0.000000000000000000e+00
8.437500000000000000e+01 0.000000000000000000e+00
1.843750000000000000e+02 0.000000000000000000e+00
1.343750000000000000e+02 0.000000000000000000e+00
3.437500000000000000e+01 0.000000000000000000e+00
4.687500000000000000e+01 0.000000000000000000e+00
1.468750000000000000e+02 0.000000000000000000e+00
1.968750000000000000e+02 0.000000000000000000e+00
9.687500000000000000e+01 0.000000000000000000e+00
7.187500000000000000e+01 0.000000000000000000e+00
1.718750000000000000e+02 0.000000000000000000e+00
1.218750000000000000e+02 0.000000000000000000e+00
2.187500000000000000e+01 0.000000000000000000e+00
1.562500000000000000e+01 0.000000000000000000e+00
1.156250000000000000e+02 0.000000000000000000e+00
1.656250000000000000e+02 0.000000000000000000e+00
6.562500000000000000e+01 0.000000000000000000e+00
9.062500000000000000e+01 0.000000000000000000e+00
1.906250000000000000e+02 0.000000000000000000e+00
1.406250000000000000e+02 0.000000000000000000e+00
4.062500000000000000e+01 0.000000000000000000e+00
2.812500000000000000e+01 0.000000000000000000e+00
1.281250000000000000e+02 0.000000000000000000e+00
1.781250000000000000e+02 0.000000000000000000e+00
7.812500000000000000e+01 0.000000000000000000e+00
5.312500000000000000e+01 0.000000000000000000e+00
1.531250000000000000e+02 0.000000000000000000e+00
1.031250000000000000e+02 0.000000000000000000e+00
3.125000000000000000e+00 0.000000000000000000e+00
4.687500000000000000e+00 0.000000000000000000e+00
1.046875000000000000e+02 0.000000000000000000e+00
1.546875000000000000e+02 0.000000000000000000e+00
5.468750000000000000e+01 0.000000000000000000e+00
7.968750000000000000e+01 0.000000000000000000e+00
1.796875000000000000e+02 0.000000000000000000e+00
1.296875000000000000e+02 0.000000000000000000e+00
2.968750000000000000e+01 0.000000000000000000e+00
4.218750000000000000e+01 0.000000000000000000e+00
1.421875000000000000e+02 0.000000000000000000e+00
1.921875000000000000e+02 0.000000000000000000e+00
9.218750000000000000e+01 0.000000000000000000e+00
6.718750000000000000e+01 0.000000000000000000e+00
1.671875000000000000e+02 0.000000000000000000e+00
1.171875000000000000e+02 0.000000000000000000e+00
1.718750000000000000e+01 0.000000000000000000e+00
2.343750000000000000e+01 0.000000000000000000e+00
1.234375000000000000e+02 0.000000000000000000e+00
1.734375000000000000e+02 0.000000000000000000e+00
7.343750000000000000e+01 0.000000000000000000e+00
9.843750000000000000e+01 0.000000000000000000e+00
1.984375000000000000e+02 0.000000000000000000e+00
1.484375000000000000e+02 0.000000000000000000e+00
4.843750000000000000e+01 0.000000000000000000e+00
3.593750000000000000e+01 0.000000000000000000e+00
1.359375000000000000e+02 0.000000000000000000e+00
1.859375000000000000e+02 0.000000000000000000e+00
8.593750000000000000e+01 0.000000000000000000e+00
6.093750000000000000e+01 0.000000000000000000e+00
1.609375000000000000e+02 0.000000000000000000e+00
1.109375000000000000e+02 0.000000000000000000e+00
1.093750000000000000e+01 0.000000000000000000e+00
7.812500000000000000e+00 0.000000000000000000e+00
1.078125000000000000e+02 0.000000000000000000e+00
1.578125000000000000e+02 0.000000000000000000e+00
5.781250000000000000e+01 0.000000000000000000e+00
8.281250000000000000e+01 0.000000000000000000e+00
1.828125000000000000e+02 0.000000000000000000e+00
0.000000000000000000e+00 7.500000000000000000e+01
2.000000000000000000e+02 5.625000000000000000e+01
0.000000000000000000e+00 1.125000000000000000e+02
0.000000000000000000e+00 3.750000000000000000e+01
2.000000000000000000e+02 2.062500000000000000e+02
2.000000000000000000e+02 2.250000000000000000e+02
0.000000000000000000e+00 2.812500000000000000e+02
2.000000000000000000e+02 1.875000000000000000e+02
0.000000000000000000e+00 1.312500000000000000e+02
0.000000000000000000e+00 2.625000000000000000e+02
1.500000000000000000e+02 1.570312500000000000e+02
5.000000000000000000e+01 1.716796875000000000e+02
7.500000000000000000e+01 1.125000000000000000e+02
1.750000000000000000e+02 4.453125000000000000e+01
1.250000000000000000e+02 7.031250000000000000e+00
2.500000000000000000e+01 2.425781250000000000e+02
3.750000000000000000e+01 2.531250000000000000e+02
1.375000000000000000e+02 1.816406250000000000e+02
1.875000000000000000e+02 1.875000000000000000e+02
8.750000000000000000e+01 1.652343750000000000e+02
6.250000000000000000e+01 2.484375000000000000e+02
1.625000000000000000e+02 6.445312500000000000e+00
1.125000000000000000e+02 1.001953125000000000e+02
1.250000000000000000e+01 1.476562500000000000e+02
1.875000000000000000e+01 1.892578125000000000e+02
1.187500000000000000e+02 1.910156250000000000e+02
1.687500000000000000e+02 2.355468750000000000e+02
6.875000000000000000e+01 6.035156250000000000e+01
9.375000000000000000e+01 2.970703125000000000e+02
1.937500000000000000e+02 2.648437500000000000e+02
1.437500000000000000e+02 2.367187500000000000e+02
4.375000000000000000e+01 1.406250000000000000e+01
3.125000000000000000e+01 1.775390625000000000e+02
1.312500000000000000e+02 2.976562500000000000e+02
1.812500000000000000e+02 1.962890625000000000e+02
8.125000000000000000e+01 2.712890625000000000e+02
5.625000000000000000e+01 2.812500000000000000e+02
1.562500000000000000e+02 1.042968750000000000e+02
1.062500000000000000e+02 9.140625000000000000e+01
6.250000000000000000e+00 2.830078125000000000e+02
9.375000000000000000e+00 2.449218750000000000e+02
1.093750000000000000e+02 1.869140625000000000e+02
1.593750000000000000e+02 7.851562500000000000e+01
5.937500000000000000e+01 8.554687500000000000e+01
8.437500000000000000e+01 2.777343750000000000e+02
1.843750000000000000e+02 1.113281250000000000e+01
1.343750000000000000e+02 1.113281250000000000e+02
3.437500000000000000e+01 7.968750000000000000e+01
4.687500000000000000e+01 1.939453125000000000e+02
1.468750000000000000e+02 1.828125000000000000e+02
1.968750000000000000e+02 2.244140625000000000e+02
9.687500000000000000e+01 1.541015625000000000e+02
7.187500000000000000e+01 2.882812500000000000e+02
1.718750000000000000e+02 6.972656250000000000e+01
1.218750000000000000e+02 3.281250000000000000e+01
2.187500000000000000e+01 1.886718750000000000e+02
1.562500000000000000e+01 1.816406250000000000e+01
1.156250000000000000e+02 1.628906250000000000e+02
1.656250000000000000e+02 6.796875000000000000e+01
6.562500000000000000e+01 2.085937500000000000e+02
9.062500000000000000e+01 2.578125000000000000e+01
1.906250000000000000e+02 1.611328125000000000e+02
1.406250000000000000e+02 2.742187500000000000e+02
4.062500000000000000e+01 1.734375000000000000e+02
2.812500000000000000e+01 9.550781250000000000e+01
1.281250000000000000e+02 1.605468750000000000e+02
1.781250000000000000e+02 2.226562500000000000e+02
7.812500000000000000e+01 4.570312500000000000e+01
5.312500000000000000e+01 2.906250000000000000e+02
1.531250000000000000e+02 2.220703125000000000e+02
1.031250000000000000e+02 9.375000000000000000e+00
3.125000000000000000e+00 2.384765625000000000e+02
4.687500000000000000e+00 1.406250000000000000e+02
1.046875000000000000e+02 4.218750000000000000e+01
1.546875000000000000e+02 2.683593750000000000e+02
5.468750000000000000e+01 1.968750000000000000e+02
7.968750000000000000e+01 8.144531250000000000e+01
1.796875000000000000e+02 4.863281250000000000e+01
1.296875000000000000e+02 5.859375000000000000e+00
2.968750000000000000e+01 1.183593750000000000e+02
4.218750000000000000e+01 2.988281250000000000e+02
1.421875000000000000e+02 5.507812500000000000e+01
1.921875000000000000e+02 2.039062500000000000e+02
9.218750000000000000e+01 1.751953125000000000e+02
6.718750000000000000e+01 2.841796875000000000e+02
1.671875000000000000e+02 5.625000000000000000e+01
1.171875000000000000e+02 2.853515625000000000e+02
1.718750000000000000e+01 4.687500000000000000e+01
2.343750000000000000e+01 4.335937500000000000e+01
1.234375000000000000e+02 3.691406250000000000e+01
1.734375000000000000e+02 2.103515625000000000e+02
7.343750000000000000e+01 1.634765625000000000e+02
9.843750000000000000e+01 2.080078125000000000e+02
1.984375000000000000e+02 7.910156250000000000e+01
1.484375000000000000e+02 1.031250000000000000e+02
4.843750000000000000e+01 2.783203125000000000e+02
3.593750000000000000e+01 1.710937500000000000e+02
1.359375000000000000e+02 1.757812500000000000e+01
1.859375000000000000e+02 2.525390625000000000e+02
8.593750000000000000e+01 4.921875000000000000e+01
6.093750000000000000e+01 1.441406250000000000e+02
1.609375000000000000e+02 7.031250000000000000e+01
1.109375000000000000e+02 2.566406250000000000e+02
1.093750000000000000e+01 2.619140625000000000e+02
7.812500000000000000e+00 1.640625000000000000e+01
1.078125000000000000e+02 2.091796875000000000e+02
1.578125000000000000e+02 1.781250000000000000e+02
5.781250000000000000e+01 1.464843750000000000e+02
8.281250000000000000e+01 1.095703125000000000e+02
1.828125000000000000e+02 2.226562500000000000e+01
1.328125000000000000e+02 1.587890625000000000e+02
3.281250000000000000e+01 2.460937500000000000e+02
4.531250000000000000e+01 1.171875000000000000e+02
1.453125000000000000e+02 1.142578125000000000e+02
1.953125000000000000e+02 1.242187500000000000e+02
9.531250000000000000e+01 7.734375000000000000e+01
7.031250000000000000e+01 1.810546875000000000e+02
1.703125000000000000e+02 1.089843750000000000e+02
1.203125000000000000e+02 1.382812500000000000e+02
2.031250000000000000e+01 6.914062500000000000e+01
1.406250000000000000e+01 1.347656250000000000e+01
1.140625000000000000e+02 2.074218750000000000e+02
1.640625000000000000e+02 5.976562500000000000e+01
6.406250000000000000e+01 2.941406250000000000e+02
